Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,total_active_minutes,sedentary_ratio,activity_level,weekday,is_weekend,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,sleep_efficiency,sleep_level
2347167796,2016-04-12,10113,6.82999992370605,6.82999992370605,0,2,0.620000004768372,4.19999980926514,0,28,13,320,964,2344,361,0.7275471698113207,High,Tuesday,Weekday,NA,NA,NA,NA,NA
2347167796,2016-04-13,10352,7.01000022888184,7.01000022888184,0,1.6599999666214,1.94000005722046,3.41000008583069,0,19,32,195,676,2038,246,0.7331887201735358,High,Wednesday,Weekday,1,467,531,0.879472693032015,Moderate
2347167796,2016-04-14,10129,6.69999980926514,6.69999980926514,0,0.0199999995529652,2.74000000953674,3.94000005722046,0,1,48,206,705,2010,255,0.734375,High,Thursday,Weekday,1,445,489,0.9100204498977505,Moderate
2347167796,2016-04-15,10465,6.92000007629395,6.92000007629395,0,0.0700000002980232,1.41999995708466,5.42999982833862,0,1,24,284,720,2133,309,0.6997084548104956,High,Friday,Weekday,1,452,504,0.8968253968253969,Moderate
2347167796,2016-04-16,22244,15.0799999237061,15.0799999237061,0,5.44999980926514,4.09999990463257,5.53000020980835,0,66,72,268,968,2670,406,0.7045123726346434,High,Saturday,Weekend,NA,NA,NA,NA,NA
2347167796,2016-04-17,5472,3.61999988555908,3.61999988555908,0,0.0799999982118607,0.280000001192093,3.25999999046326,0,1,7,249,508,1882,257,0.6640522875816993,Moderate,Sunday,Weekend,1,556,602,0.9235880398671097,High
2347167796,2016-04-18,8247,5.44999980926514,5.44999980926514,0,0.790000021457672,0.860000014305115,3.78999996185303,0,11,16,206,678,1944,233,0.7442371020856202,Moderate,Monday,Weekday,1,500,557,0.8976660682226212,High
2347167796,2016-04-19,6711,4.44000005722046,4.44000005722046,0,0,0,4.44000005722046,0,0,7,382,648,2346,389,0.6248794599807136,Moderate,Tuesday,Weekday,1,465,514,0.9046692607003891,Moderate
2347167796,2016-04-20,10999,7.26999998092651,7.26999998092651,0,0.680000007152557,1.80999994277954,4.78000020980835,0,11,43,269,1011,2198,323,0.7578710644677661,High,Wednesday,Weekday,NA,NA,NA,NA,NA
2347167796,2016-04-21,10080,6.75,6.75,0,1.85000002384186,1.52999997138977,3.38000011444092,0,23,26,208,761,2048,257,0.7475442043222004,High,Thursday,Weekday,1,460,484,0.9504132231404959,Moderate
2347167796,2016-04-22,7804,5.15999984741211,5.15999984741211,0,0.560000002384186,1.67999994754791,2.92000007629395,0,9,27,206,781,1946,242,0.7634408602150538,Moderate,Friday,Weekday,1,405,461,0.8785249457700651,Moderate
2347167796,2016-04-23,16901,11.3699998855591,11.3699998855591,0,2.77999997138977,1.45000004768372,7.15000009536743,0,32,35,360,591,2629,427,0.5805500982318271,High,Saturday,Weekend,1,374,386,0.9689119170984456,Moderate
2347167796,2016-04-24,9471,6.26000022888184,6.26000022888184,0,0,0,6.26000022888184,0,0,0,360,584,2187,360,0.6186440677966102,Moderate,Sunday,Weekend,1,442,459,0.9629629629629629,Moderate
2347167796,2016-04-25,9482,6.38000011444092,6.38000011444092,0,1.26999998092651,0.519999980926514,4.59999990463257,0,15,11,277,653,2095,303,0.6830543933054394,Moderate,Monday,Weekday,1,433,471,0.9193205944798302,Moderate
2347167796,2016-04-26,5980,3.95000004768372,3.95000004768372,0,0,0,3.95000004768372,0,0,0,227,732,1861,227,0.7632950990615224,Moderate,Tuesday,Weekday,1,436,490,0.889795918367347,Moderate
2347167796,2016-04-27,11423,7.57999992370605,7.57999992370605,0,1.86000001430511,0.400000005960464,5.32000017166138,0,26,9,295,623,2194,330,0.6537250786988458,High,Wednesday,Weekday,1,448,499,0.8977955911823647,Moderate
2347167796,2016-04-28,5439,3.59999990463257,3.59999990463257,0,0,0,3.59999990463257,0,0,0,229,764,1854,229,0.7693856998992951,Moderate,Thursday,Weekday,1,408,450,0.9066666666666666,Moderate
2347167796,2016-04-29,42,0.0299999993294477,0.0299999993294477,0,0,0,0.0299999993294477,0,0,0,4,2,403,4,0.3333333333333333,Low,Friday,Weekday,1,411,473,0.86892177589852,Moderate
2873212765,2016-04-12,8796,5.90999984741211,5.90999984741211,0,0.109999999403954,0.930000007152557,4.88000011444092,0,2,21,356,1061,1982,379,0.7368055555555556,Moderate,Tuesday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-04-13,7618,5.11999988555908,5.11999988555908,0,0,0.219999998807907,4.88000011444092,0.0199999995529652,0,8,404,1028,2004,412,0.7138888888888889,Moderate,Wednesday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-04-14,7910,5.32000017166138,5.32000017166138,0,0,0,5.32000017166138,0,0,0,331,1109,1893,331,0.7701388888888889,Moderate,Thursday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-04-15,8482,5.69999980926514,5.69999980926514,0,0,0,5.69000005722046,0.00999999977648258,0,0,448,992,2063,448,0.6888888888888889,Moderate,Friday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-04-16,9685,6.65000009536743,6.65000009536743,0,3.10999989509583,0.0199999995529652,3.50999999046326,0.00999999977648258,47,1,305,1087,2148,353,0.7548611111111111,Moderate,Saturday,Weekend,NA,NA,NA,NA,NA
2873212765,2016-04-17,2524,1.70000004768372,1.70000004768372,0,0,0.349999994039536,1.3400000333786,0,0,8,160,1272,1529,168,0.8833333333333333,Low,Sunday,Weekend,NA,NA,NA,NA,NA
2873212765,2016-04-18,7762,5.23999977111816,5.23999977111816,0,0.0700000002980232,0.280000001192093,4.8899998664856,0,1,6,311,1122,1890,318,0.7791666666666667,Moderate,Monday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-04-19,7948,5.36999988555908,5.36999988555908,0,0,0,5.3600001335144,0,0,0,389,1051,1956,389,0.7298611111111111,Moderate,Tuesday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-04-20,9202,6.30000019073486,6.30000019073486,0,1.50999999046326,0.119999997317791,4.65999984741211,0.00999999977648258,22,5,378,1035,2094,405,0.71875,Moderate,Wednesday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-04-21,8859,5.98000001907349,5.98000001907349,0,0.129999995231628,0.370000004768372,5.46999979019165,0.00999999977648258,2,10,371,1057,1970,383,0.7340277777777777,Moderate,Thursday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-04-22,7286,4.90000009536743,4.90000009536743,0,0.46000000834465,0,4.42000007629395,0.0199999995529652,46,0,366,1028,2241,412,0.7138888888888889,Moderate,Friday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-04-23,9317,6.34999990463257,6.34999990463257,0,2.08999991416931,0.230000004172325,4.01999998092651,0.00999999977648258,28,5,330,1077,2021,363,0.7479166666666667,Moderate,Saturday,Weekend,NA,NA,NA,NA,NA
2873212765,2016-04-24,6873,4.67999982833862,4.67999982833862,0,3,0.0599999986588955,1.62000000476837,0,46,1,190,1203,1898,237,0.8354166666666667,Moderate,Sunday,Weekend,NA,NA,NA,NA,NA
2873212765,2016-04-25,7373,4.94999980926514,4.94999980926514,0,0,0,4.94999980926514,0,0,0,359,1081,1907,359,0.7506944444444444,Moderate,Monday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-04-26,8242,5.53999996185303,5.53999996185303,0,0.119999997317791,0.180000007152557,5.23999977111816,0,2,5,309,1124,1882,316,0.7805555555555556,Moderate,Tuesday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-04-27,3516,2.35999989509583,2.35999989509583,0,0,0,2.35999989509583,0,46,0,197,1197,1966,243,0.83125,Low,Wednesday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-04-28,7913,5.40999984741211,5.40999984741211,0,2.16000008583069,0.340000003576279,2.91000008583069,0,28,7,213,1192,1835,248,0.8277777777777777,Moderate,Thursday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-04-29,7365,4.94999980926514,4.94999980926514,0,1.36000001430511,1.4099999666214,2.1800000667572,0,20,23,206,1191,1780,249,0.8270833333333333,Moderate,Friday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-04-30,8452,5.67999982833862,5.67999982833862,0,0.330000013113022,1.08000004291534,4.26000022888184,0.00999999977648258,5,20,248,1167,1830,273,0.8104166666666667,Moderate,Saturday,Weekend,NA,NA,NA,NA,NA
2873212765,2016-05-01,7399,4.96999979019165,4.96999979019165,0,0.490000009536743,1.03999996185303,3.44000005722046,0,7,18,196,1219,1739,221,0.8465277777777778,Moderate,Sunday,Weekend,NA,NA,NA,NA,NA
2873212765,2016-05-02,7525,5.05999994277954,5.05999994277954,0,0,0.209999993443489,4.82999992370605,0.0199999995529652,0,7,334,1099,1878,341,0.7631944444444444,Moderate,Monday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-05-03,7412,4.98000001907349,4.98000001907349,0,0.0599999986588955,0.25,4.65999984741211,0.00999999977648258,1,6,363,1070,1906,370,0.7430555555555556,Moderate,Tuesday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-05-04,8278,5.55999994277954,5.55999994277954,0,0,0,5.55999994277954,0,0,0,420,1020,2015,420,0.7083333333333334,Moderate,Wednesday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-05-05,8314,5.6100001335144,5.6100001335144,0,0.779999971389771,0.800000011920929,4.03000020980835,0,13,23,311,1093,1971,347,0.7590277777777777,Moderate,Thursday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-05-06,7063,4.75,4.75,0,0,0.119999997317791,4.6100001335144,0.00999999977648258,0,5,370,1065,1910,375,0.7395833333333334,Moderate,Friday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-05-07,4940,3.38000011444092,3.38000011444092,0,2.27999997138977,0.550000011920929,0.550000011920929,0,75,11,52,1302,1897,138,0.9041666666666667,Low,Saturday,Weekend,NA,NA,NA,NA,NA
2873212765,2016-05-08,8168,5.53999996185303,5.53999996185303,0,2.90000009536743,0,2.64000010490417,0,46,0,326,1068,2096,372,0.7416666666666667,Moderate,Sunday,Weekend,NA,NA,NA,NA,NA
2873212765,2016-05-09,7726,5.19000005722046,5.19000005722046,0,0,0,5.19000005722046,0,0,0,345,1095,1906,345,0.7604166666666666,Moderate,Monday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-05-10,8275,5.55999994277954,5.55999994277954,0,0,0,5.55000019073486,0.00999999977648258,0,0,373,1067,1962,373,0.7409722222222223,Moderate,Tuesday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-05-11,6440,4.32999992370605,4.32999992370605,0,0,0,4.32000017166138,0.00999999977648258,0,0,319,1121,1826,319,0.7784722222222222,Moderate,Wednesday,Weekday,NA,NA,NA,NA,NA
2873212765,2016-05-12,7566,5.1100001335144,5.1100001335144,0,0,0,5.1100001335144,0,0,0,268,720,1431,268,0.728744939271255,Moderate,Thursday,Weekday,NA,NA,NA,NA,NA
3372868164,2016-04-12,4747,3.24000000953674,3.24000000953674,0,0,0,3.23000001907349,0.00999999977648258,0,0,280,1160,1788,280,0.8055555555555556,Low,Tuesday,Weekday,NA,NA,NA,NA,NA
3372868164,2016-04-13,9715,6.63000011444092,6.63000011444092,0,0.990000009536743,0.340000003576279,5.26999998092651,0.0199999995529652,16,8,371,1045,2093,395,0.7256944444444444,Moderate,Wednesday,Weekday,NA,NA,NA,NA,NA
3372868164,2016-04-14,8844,6.03000020980835,6.03000020980835,0,0.340000003576279,1.02999997138977,4.65000009536743,0.00999999977648258,6,25,370,1039,2065,401,0.7215277777777778,Moderate,Thursday,Weekday,NA,NA,NA,NA,NA
3372868164,2016-04-15,7451,5.07999992370605,5.07999992370605,0,0,0,5.05999994277954,0.0199999995529652,0,0,335,1105,1908,335,0.7673611111111112,Moderate,Friday,Weekday,NA,NA,NA,NA,NA
3372868164,2016-04-16,6905,4.73000001907349,4.73000001907349,0,0,0,4.69999980926514,0.0299999993294477,0,0,356,1084,1908,356,0.7527777777777778,Moderate,Saturday,Weekend,NA,NA,NA,NA,NA
3372868164,2016-04-17,8199,5.88000011444092,5.88000011444092,0,1.4099999666214,0.100000001490116,4.3600001335144,0.00999999977648258,11,2,322,1105,1964,335,0.7673611111111112,Moderate,Sunday,Weekend,NA,NA,NA,NA,NA
3372868164,2016-04-18,6798,4.6399998664856,4.6399998664856,0,1.08000004291534,0.200000002980232,3.34999990463257,0,20,7,343,1070,2014,370,0.7430555555555556,Moderate,Monday,Weekday,NA,NA,NA,NA,NA
3372868164,2016-04-19,7711,5.26000022888184,5.26000022888184,0,0,0,5.23999977111816,0.0199999995529652,0,0,376,1064,1985,376,0.7388888888888889,Moderate,Tuesday,Weekday,NA,NA,NA,NA,NA
3372868164,2016-04-20,4880,3.32999992370605,3.32999992370605,0,0.839999973773956,0.0900000035762787,2.38000011444092,0.0199999995529652,15,3,274,1148,1867,292,0.7972222222222223,Low,Wednesday,Weekday,NA,NA,NA,NA,NA
3372868164,2016-04-21,8857,6.07000017166138,6.07000017166138,0,1.14999997615814,0.259999990463257,4.6399998664856,0.00999999977648258,18,9,376,1037,2124,403,0.7201388888888889,Moderate,Thursday,Weekday,NA,NA,NA,NA,NA
3372868164,2016-04-22,3843,2.61999988555908,2.61999988555908,0,0,0,2.60999989509583,0.00999999977648258,0,0,206,1234,1669,206,0.8569444444444444,Low,Friday,Weekday,NA,NA,NA,NA,NA
3372868164,2016-04-23,7396,5.07000017166138,5.07000017166138,0,1.39999997615814,0.0799999982118607,3.57999992370605,0,20,2,303,1115,1995,325,0.7743055555555556,Moderate,Saturday,Weekend,NA,NA,NA,NA,NA
3372868164,2016-04-24,6731,4.59000015258789,4.59000015258789,0,0.889999985694885,0.189999997615814,3.49000000953674,0.0199999995529652,14,7,292,1127,1921,313,0.7826388888888889,Moderate,Sunday,Weekend,NA,NA,NA,NA,NA
3372868164,2016-04-25,5995,4.09000015258789,4.09000015258789,0,0,0,4.09000015258789,0,0,0,416,1024,2010,416,0.7111111111111111,Moderate,Monday,Weekday,NA,NA,NA,NA,NA
3372868164,2016-04-26,8283,5.78999996185303,5.78999996185303,0,1.85000002384186,0.0500000007450581,3.86999988555908,0.00999999977648258,22,2,333,1083,2057,357,0.7520833333333333,Moderate,Tuesday,Weekday,NA,NA,NA,NA,NA
3372868164,2016-04-27,7904,5.42000007629395,5.42000007629395,0,1.58000004291534,0.629999995231628,3.19000005722046,0.00999999977648258,24,13,346,1057,2095,383,0.7340277777777777,Moderate,Wednesday,Weekday,NA,NA,NA,NA,NA
3372868164,2016-04-28,5512,3.75999999046326,3.75999999046326,0,0,0,3.75999999046326,0,0,0,385,1055,1972,385,0.7326388888888888,Moderate,Thursday,Weekday,NA,NA,NA,NA,NA
3372868164,2016-04-29,9135,6.23000001907349,6.23000001907349,0,0,0,6.21999979019165,0.00999999977648258,0,0,402,1038,2044,402,0.7208333333333333,Moderate,Friday,Weekday,NA,NA,NA,NA,NA
3372868164,2016-04-30,5250,3.57999992370605,3.57999992370605,0,1.05999994277954,0.0900000035762787,2.42000007629395,0.00999999977648258,17,4,300,1119,1946,321,0.7770833333333333,Moderate,Saturday,Weekend,NA,NA,NA,NA,NA
3372868164,2016-05-01,3077,2.09999990463257,2.09999990463257,0,0,0,2.08999991416931,0,0,0,172,842,1237,172,0.8303747534516766,Low,Sunday,Weekend,NA,NA,NA,NA,NA
3977333714,2016-04-12,8856,5.98000001907349,5.98000001907349,0,3.05999994277954,0.910000026226044,2.00999999046326,0,44,19,131,777,1450,194,0.800205973223481,Moderate,Tuesday,Weekday,1,274,469,0.5842217484008528,Low
3977333714,2016-04-13,10035,6.71000003814697,6.71000003814697,0,2.02999997138977,2.13000011444092,2.54999995231628,0,31,46,153,754,1495,230,0.766260162601626,High,Wednesday,Weekday,2,295,456,0.6469298245614035,Low
3977333714,2016-04-14,7641,5.1100001335144,5.1100001335144,0,0.319999992847443,0.970000028610229,3.8199999332428,0,5,23,214,801,1433,242,0.7679769894534996,Moderate,Thursday,Weekday,1,291,397,0.7329974811083123,Low
3977333714,2016-04-15,9010,6.05999994277954,6.05999994277954,0,1.04999995231628,1.75,3.25999999046326,0,15,42,183,644,1468,240,0.7285067873303167,Moderate,Friday,Weekday,1,424,556,0.762589928057554,Moderate
3977333714,2016-04-16,13459,9,9,0,2.02999997138977,4,2.97000002861023,0,31,83,153,663,1625,267,0.7129032258064516,High,Saturday,Weekend,1,283,510,0.5549019607843138,Low
3977333714,2016-04-17,10415,6.96999979019165,6.96999979019165,0,0.699999988079071,2.34999990463257,3.92000007629395,0,11,58,205,600,1529,274,0.6864988558352403,High,Sunday,Weekend,1,381,566,0.6731448763250883,Moderate
3977333714,2016-04-18,11663,7.80000019073486,7.80000019073486,0,0.25,3.73000001907349,3.8199999332428,0,4,95,214,605,1584,313,0.659041394335512,High,Monday,Weekday,2,412,522,0.789272030651341,Moderate
3977333714,2016-04-19,12414,8.77999973297119,8.77999973297119,0,2.24000000953674,2.45000004768372,3.96000003814697,0,19,67,221,738,1638,307,0.7062200956937799,High,Tuesday,Weekday,1,219,395,0.5544303797468354,Low
3977333714,2016-04-20,11658,7.82999992370605,7.82999992370605,0,0.200000002980232,4.34999990463257,3.27999997138977,0,2,98,164,845,1554,264,0.7619477006311993,High,Wednesday,Weekday,2,152,305,0.49836065573770494,Low
3977333714,2016-04-21,6093,4.07999992370605,4.07999992370605,0,0,0,4.05999994277954,0,0,0,242,712,1397,242,0.7463312368972747,Moderate,Thursday,Weekday,1,332,512,0.6484375,Low
3977333714,2016-04-22,8911,5.96000003814697,5.96000003814697,0,2.32999992370605,0.579999983310699,3.05999994277954,0,33,12,188,731,1481,233,0.758298755186722,Moderate,Friday,Weekday,1,355,476,0.7457983193277311,Low
3977333714,2016-04-23,12058,8.06999969482422,8.06999969482422,0,0,4.21999979019165,3.84999990463257,0,0,92,252,724,1638,344,0.6779026217228464,High,Saturday,Weekend,1,235,372,0.6317204301075269,Low
3977333714,2016-04-24,14112,10,10,0,3.26999998092651,4.55999994277954,2.17000007629395,0,30,95,129,660,1655,254,0.7221006564551422,High,Sunday,Weekend,1,310,526,0.5893536121673004,Low
3977333714,2016-04-25,11177,8.47999954223633,8.47999954223633,0,5.61999988555908,0.430000007152557,2.41000008583069,0,50,9,133,781,1570,192,0.802672147995889,High,Monday,Weekday,1,262,467,0.5610278372591007,Low
3977333714,2016-04-26,11388,7.61999988555908,7.61999988555908,0,0.449999988079071,4.21999979019165,2.95000004768372,0,7,95,170,797,1551,272,0.7455565949485501,High,Tuesday,Weekday,1,250,371,0.6738544474393531,Low
3977333714,2016-04-27,7193,5.03999996185303,5.03999996185303,0,0,0.419999986886978,4.61999988555908,0,0,10,176,714,1377,186,0.7933333333333333,Moderate,Wednesday,Weekday,1,349,540,0.6462962962962963,Low
3977333714,2016-04-28,7114,4.88000011444092,4.88000011444092,0,1.37000000476837,0.28999999165535,3.22000002861023,0,15,8,190,804,1407,213,0.7905604719764012,Moderate,Thursday,Weekday,1,261,423,0.6170212765957447,Low
3977333714,2016-04-29,10645,7.75,7.75,0,3.74000000953674,1.29999995231628,2.71000003814697,0,36,32,150,744,1545,218,0.7733887733887734,High,Friday,Weekday,1,333,478,0.696652719665272,Low
3977333714,2016-04-30,13238,9.19999980926514,9.19999980926514,0,3.69000005722046,2.09999990463257,3.41000008583069,0,43,52,194,687,1650,289,0.7038934426229508,High,Saturday,Weekend,1,237,382,0.6204188481675392,Low
3977333714,2016-05-01,10414,7.07000017166138,7.07000017166138,0,2.67000007629395,1.98000001907349,2.41000008583069,0,41,40,124,691,1501,205,0.7712053571428571,High,Sunday,Weekend,1,383,626,0.6118210862619808,Moderate
3977333714,2016-05-02,16520,11.0500001907349,11.0500001907349,0,1.53999996185303,6.48000001907349,3.01999998092651,0,24,143,176,713,1760,343,0.6751893939393939,High,Monday,Weekday,1,230,384,0.5989583333333334,Low
3977333714,2016-05-03,14335,9.59000015258789,9.59000015258789,0,3.3199999332428,1.74000000953674,4.53000020980835,0,47,41,258,594,1710,346,0.6319148936170212,High,Tuesday,Weekday,1,292,500,0.584,Low
3977333714,2016-05-04,13559,9.4399995803833,9.4399995803833,0,1.80999994277954,4.57999992370605,2.89000010490417,0,14,96,142,852,1628,252,0.7717391304347826,High,Wednesday,Weekday,1,213,336,0.6339285714285714,Low
3977333714,2016-05-05,12312,8.57999992370605,8.57999992370605,0,1.75999999046326,4.1100001335144,2.71000003814697,0,14,88,178,680,1618,280,0.7083333333333334,High,Thursday,Weekday,1,318,480,0.6625,Low
3977333714,2016-05-06,11677,8.27999973297119,8.27999973297119,0,3.10999989509583,2.50999999046326,2.67000007629395,0,29,55,168,676,1590,252,0.728448275862069,High,Friday,Weekday,1,323,512,0.630859375,Low
3977333714,2016-05-07,11550,7.73000001907349,7.73000001907349,0,0,4.13000011444092,3.58999991416931,0,0,86,208,703,1574,294,0.7051153460381143,High,Saturday,Weekend,1,237,443,0.5349887133182845,Low
3977333714,2016-05-08,13585,9.09000015258789,9.09000015258789,0,0.680000007152557,5.23999977111816,3.17000007629395,0,9,116,171,688,1633,296,0.6991869918699187,High,Sunday,Weekend,2,259,456,0.5679824561403509,Low
3977333714,2016-05-09,14687,10.0799999237061,10.0799999237061,0,0.769999980926514,5.59999990463257,3.54999995231628,0,8,122,151,1159,1667,281,0.8048611111111111,High,Monday,Weekday,NA,NA,NA,NA,NA
3977333714,2016-05-10,13072,8.77999973297119,8.77999973297119,0,0.0700000002980232,5.40000009536743,3.30999994277954,0,1,115,196,676,1630,312,0.6842105263157895,High,Tuesday,Weekday,1,312,452,0.6902654867256637,Low
3977333714,2016-05-11,746,0.5,0.5,0,0.370000004768372,0,0.129999995231628,0,4,0,9,13,52,13,0.5,Low,Wednesday,Weekday,NA,NA,NA,NA,NA
4020332650,2016-04-12,8539,6.11999988555908,6.11999988555908,0,0.150000005960464,0.239999994635582,5.67999982833862,0,4,15,331,712,3654,350,0.6704331450094162,Moderate,Tuesday,Weekday,1,501,541,0.9260628465804066,High
4020332650,2016-04-13,0,0,0,0,0,0,0,0,0,0,0,1440,1981,0,1,Low,Wednesday,Weekday,NA,NA,NA,NA,NA
4020332650,2016-04-14,108,0.0799999982118607,0.0799999982118607,0,0,0,0.0299999993294477,0,0,0,3,1437,2011,3,0.9979166666666667,Low,Thursday,Weekday,NA,NA,NA,NA,NA
4020332650,2016-04-15,1882,1.35000002384186,1.35000002384186,0,0.209999993443489,0.360000014305115,0.769999980926514,0,36,18,87,1299,2951,141,0.9020833333333333,Low,Friday,Weekday,NA,NA,NA,NA,NA
4020332650,2016-04-16,1982,1.41999995708466,1.41999995708466,0,0.449999988079071,0.370000004768372,0.589999973773956,0,65,21,55,1222,3051,141,0.896551724137931,Low,Saturday,Weekend,1,77,77,1,Low
4020332650,2016-04-17,16,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,2,1438,1990,2,0.9986111111111111,Low,Sunday,Weekend,NA,NA,NA,NA,NA
4020332650,2016-04-18,62,0.0399999991059303,0.0399999991059303,0,0,0,0.0399999991059303,0,0,0,2,1438,1995,2,0.9986111111111111,Low,Monday,Weekday,NA,NA,NA,NA,NA
4020332650,2016-04-19,0,0,0,0,0,0,0,0,0,0,0,1440,1980,0,1,Low,Tuesday,Weekday,NA,NA,NA,NA,NA
4020332650,2016-04-20,0,0,0,0,0,0,0,0,0,0,0,1440,1980,0,1,Low,Wednesday,Weekday,NA,NA,NA,NA,NA
4020332650,2016-04-21,0,0,0,0,0,0,0,0,0,0,0,1440,1980,0,1,Low,Thursday,Weekday,NA,NA,NA,NA,NA
4020332650,2016-04-22,0,0,0,0,0,0,0,0,0,0,0,1440,1980,0,1,Low,Friday,Weekday,NA,NA,NA,NA,NA
4020332650,2016-04-23,0,0,0,0,0,0,0,0,0,0,0,1440,1980,0,1,Low,Saturday,Weekend,NA,NA,NA,NA,NA
4020332650,2016-04-24,0,0,0,0,0,0,0,0,0,0,0,1440,1980,0,1,Low,Sunday,Weekend,NA,NA,NA,NA,NA
4020332650,2016-04-25,0,0,0,0,0,0,0,0,0,0,0,1440,1980,0,1,Low,Monday,Weekday,NA,NA,NA,NA,NA
4020332650,2016-04-26,0,0,0,0,0,0,0,0,0,0,0,1440,1980,0,1,Low,Tuesday,Weekday,NA,NA,NA,NA,NA
4020332650,2016-04-27,0,0,0,0,0,0,0,0,0,0,0,1440,1980,0,1,Low,Wednesday,Weekday,NA,NA,NA,NA,NA
4020332650,2016-04-28,0,0,0,0,0,0,0,0,0,0,0,1440,1980,0,1,Low,Thursday,Weekday,NA,NA,NA,NA,NA
4020332650,2016-04-29,0,0,0,0,0,0,0,0,0,0,0,1440,1980,0,1,Low,Friday,Weekday,NA,NA,NA,NA,NA
4020332650,2016-04-30,0,0,0,0,0,0,0,0,0,0,0,1440,1980,0,1,Low,Saturday,Weekend,NA,NA,NA,NA,NA
4020332650,2016-05-01,0,0,0,0,0,0,0,0,0,0,0,1440,1980,0,1,Low,Sunday,Weekend,NA,NA,NA,NA,NA
4020332650,2016-05-02,475,0.340000003576279,0.340000003576279,0,0,0.0399999991059303,0.28999999165535,0,0,11,31,1350,2207,42,0.9698275862068966,Low,Monday,Weekday,NA,NA,NA,NA,NA
4020332650,2016-05-03,4496,3.22000002861023,3.22000002861023,0,0,0,3.15000009536743,0.0500000007450581,0,0,174,950,2828,174,0.8451957295373665,Low,Tuesday,Weekday,1,322,332,0.9698795180722891,Low
4020332650,2016-05-04,10252,7.34999990463257,7.34999990463257,0,0.670000016689301,1.03999996185303,5.57999992370605,0,13,46,346,531,3879,405,0.5673076923076923,High,Wednesday,Weekday,1,478,536,0.8917910447761194,Moderate
4020332650,2016-05-05,11728,8.43000030517578,8.43000030517578,0,2.61999988555908,1.67999994754791,4.03999996185303,0.0700000002980232,38,42,196,916,3429,276,0.7684563758389261,High,Thursday,Weekday,1,226,248,0.9112903225806451,Low
4020332650,2016-05-06,4369,3.13000011444092,3.13000011444092,0,0,0,3.09999990463257,0.00999999977648258,0,0,177,855,2704,177,0.8284883720930233,Low,Friday,Weekday,1,385,408,0.9436274509803921,Moderate
4020332650,2016-05-07,6132,4.40000009536743,4.40000009536743,0,0,0,3.57999992370605,0,0,0,184,1256,2975,184,0.8722222222222222,Moderate,Saturday,Weekend,NA,NA,NA,NA,NA
4020332650,2016-05-08,5862,4.19999980926514,4.19999980926514,0,0,0,4.15000009536743,0,0,0,263,775,3089,263,0.7466281310211946,Moderate,Sunday,Weekend,1,364,402,0.9054726368159204,Moderate
4020332650,2016-05-09,4556,3.26999998092651,3.26999998092651,0,0.200000002980232,0.119999997317791,2.94000005722046,0,3,5,173,1225,2785,181,0.8712660028449503,Low,Monday,Weekday,NA,NA,NA,NA,NA
4020332650,2016-05-10,5546,3.98000001907349,3.98000001907349,0,0,0,3.86999988555908,0.0399999991059303,0,0,206,774,2926,206,0.789795918367347,Moderate,Tuesday,Weekday,1,442,494,0.8947368421052632,Moderate
4020332650,2016-05-11,3689,2.65000009536743,2.65000009536743,0,0.109999999403954,0.170000001788139,2.32999992370605,0,2,8,134,1296,2645,144,0.9,Low,Wednesday,Weekday,NA,NA,NA,NA,NA
4020332650,2016-05-12,590,0.419999986886978,0.419999986886978,0,0,0,0.409999996423721,0,0,0,21,721,1120,21,0.9716981132075472,Low,Thursday,Weekday,NA,NA,NA,NA,NA
4057192912,2016-04-12,5394,4.03000020980835,4.03000020980835,0,0,0,3.94000005722046,0,0,0,164,1276,2286,164,0.8861111111111111,Moderate,Tuesday,Weekday,NA,NA,NA,NA,NA
